,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Building140.47111183278224_percentage,Building_percentage
3715,Eaglemont,1 Warringal Pl,6,h,880000.0,SN,Kay,03-09-2016,10.3,3084.0,,,,,233.4227680680208,,,,,Eastern Metropolitan,1651.0,,
3716,Eaglemont,23 Silverdale Rd,4,h,880000.0,SN,Nelson,06-08-2016,10.3,3084.0,4.0,3.0,2.0,1127.0,325.0,1996.0,Banyule,-37.7667,145.0536,Eastern Metropolitan,1651.0,0.2883762200532387,0.2883762200532387
3717,Eaglemont,3/43 Waldemar Rd,3,t,880000.0,SN,Miles,08-10-2016,10.3,3084.0,0.0,0.0,0.0,0.0,0.0,,Banyule,-37.7594,145.0542,Eastern Metropolitan,1651.0,,
3718,Eaglemont,6 Ashby Gr,5,h,1901000.0,S,Nelson,10-09-2016,10.3,3084.0,3.0,2.0,2.0,963.0,225.0,1925.0,Banyule,-37.7674,145.0518,Eastern Metropolitan,1651.0,0.2336448598130841,0.2336448598130841
3719,Eaglemont,41 Carlsberg Rd,4,h,880000.0,SN,Miles,10-09-2016,10.3,3084.0,4.0,2.0,2.0,842.0,298.0,1920.0,Banyule,-37.7646,145.0626,Eastern Metropolitan,1651.0,0.35391923990498814,0.35391923990498814
3720,Eaglemont,76 Castle St,4,h,1650000.0,VB,Miles,10-09-2016,10.3,3084.0,4.0,3.0,2.0,724.0,327.0,1940.0,Banyule,-37.7594,145.0594,Eastern Metropolitan,1651.0,0.4516574585635359,0.4516574585635359
3721,Eaglemont,7 Glen Dr,5,h,880000.0,SS,Nelson,10-09-2016,10.3,3084.0,3.0,5.0,3.0,1185.0,371.0,,Banyule,-37.7676,145.0612,Eastern Metropolitan,1651.0,0.3130801687763713,0.3130801687763713
3722,Eaglemont,1 The Righi,4,h,1687000.0,S,Nelson,10-09-2016,10.3,3084.0,,,,,233.4227680680208,,,,,Eastern Metropolitan,1651.0,,
3723,Eaglemont,41 Glenard Dr,2,h,880000.0,PN,Nelson,10-12-2016,10.3,3084.0,2.0,1.0,1.0,733.0,130.0,1950.0,Banyule,-37.7627,145.0696,Eastern Metropolitan,1651.0,0.17735334242837653,0.17735334242837653
3724,Eaglemont,59 Banksia St,3,h,880000.0,SN,Miles,12-11-2016,10.3,3084.0,3.0,1.0,2.0,858.0,162.0,1925.0,Banyule,-37.7593,145.0636,Eastern Metropolitan,1651.0,0.1888111888111888,0.1888111888111888
3725,Eaglemont,27 Glen Dr,3,h,1816000.0,S,Nelson,12-11-2016,10.3,3084.0,3.0,1.0,2.0,846.0,180.0,1955.0,Banyule,-37.7666,145.0591,Eastern Metropolitan,1651.0,0.2127659574468085,0.2127659574468085
3726,Eaglemont,1/16 Cape St,2,u,525000.0,S,Miles,14-05-2016,10.3,3084.0,2.0,1.0,1.0,79.0,70.0,1970.0,Banyule,-37.7612,145.0663,Eastern Metropolitan,1651.0,0.8860759493670886,0.8860759493670886
3727,Eaglemont,61 Glenard Dr,4,h,2050000.0,S,Miles,15-10-2016,10.3,3084.0,4.0,3.0,2.0,723.0,290.0,1950.0,Banyule,-37.7615,145.0705,Eastern Metropolitan,1651.0,0.40110650069156295,0.40110650069156295
3728,Eaglemont,47 Ormond Rd,5,h,1930000.0,S,Miles,15-10-2016,10.3,3084.0,5.0,2.0,1.0,939.0,236.0,1930.0,Banyule,-37.7659,145.0585,Eastern Metropolitan,1651.0,0.25133120340788073,0.25133120340788073
3729,Eaglemont,24 Brooke St,2,h,2850000.0,S,Miles,18-03-2017,10.3,3084.0,2.0,1.0,1.0,1777.0,712.1745099196977,,Banyule,-37.7676,145.0597,Eastern Metropolitan,1651.0,,
3730,Eaglemont,14 Cumberland St,4,h,2600000.0,VB,Nelson,18-06-2016,10.3,3084.0,3.0,2.0,3.0,871.0,322.0,1937.0,Banyule,-37.7612,145.0676,Eastern Metropolitan,1651.0,0.36969001148105624,0.36969001148105624
3731,Eaglemont,27 Ormond Rd,3,h,880000.0,PI,Barry,18-06-2016,10.3,3084.0,3.0,1.0,1.0,981.0,146.0,1950.0,Banyule,-37.7673,145.0583,Eastern Metropolitan,1651.0,0.1488277268093782,0.1488277268093782
3732,Eaglemont,2/12 Ashby Gr,2,u,600000.0,SP,Miles,23-04-2016,10.3,3084.0,2.0,1.0,1.0,112.0,95.0,1970.0,Banyule,-37.7669,145.0521,Eastern Metropolitan,1651.0,0.8482142857142857,0.8482142857142857
3733,Eaglemont,4/84 The Righi,3,u,880000.0,PN,Miles,25-02-2017,10.3,3084.0,3.0,2.0,2.0,341.0,136.6637635805385,1980.0,Banyule,-37.7623,145.0566,Eastern Metropolitan,1651.0,,
3734,Eaglemont,34 Durham St,3,h,1601000.0,S,Miles,26-07-2016,10.3,3084.0,3.0,1.0,1.0,872.0,136.0,1960.0,Banyule,-37.7618,145.0649,Eastern Metropolitan,1651.0,0.1559633027522936,0.1559633027522936
3735,Eaglemont,107 Banksia St,3,h,1100000.0,VB,Holland,27-06-2016,10.3,3084.0,3.0,2.0,1.0,555.0,300.0,1988.0,Banyule,-37.7585,145.0568,Eastern Metropolitan,1651.0,0.5405405405405406,0.5405405405405406
3736,Eaglemont,58 Glenard Dr,4,h,880000.0,S,Nelson,27-11-2016,10.3,3084.0,4.0,3.0,2.0,867.0,286.0,1950.0,Banyule,-37.7621,145.0705,Eastern Metropolitan,1651.0,0.32987312572087657,0.32987312572087657
3737,Eaglemont,8 Outlook Dr,4,h,2550000.0,VB,Miles,27-11-2016,10.3,3084.0,4.0,2.0,2.0,1484.0,478.0,1970.0,Banyule,-37.769,145.0616,Eastern Metropolitan,1651.0,0.3221024258760108,0.3221024258760108
3738,Eaglemont,4/47 Sherwood Rd,3,u,1060000.0,S,hockingstuart,27-11-2016,10.3,3084.0,,,,,233.4227680680208,,,,,Eastern Metropolitan,1651.0,,
3739,Eaglemont,2/84 The Righi,3,u,1190000.0,S,Miles,27-11-2016,10.3,3084.0,3.0,2.0,2.0,0.0,148.0,1975.0,Banyule,-37.7623,145.0569,Eastern Metropolitan,1651.0,inf,inf
3740,Eaglemont,13 Warne St,4,h,2012000.0,S,Nelson,27-11-2016,10.3,3084.0,4.0,3.0,2.0,597.0,245.0,1940.0,Banyule,-37.765,145.0646,Eastern Metropolitan,1651.0,0.4103852596314908,0.4103852596314908
3741,Eaglemont,4/143 Locksley Rd,1,u,400000.0,SP,Miles,28-05-2016,10.3,3084.0,,,,,233.4227680680208,,,,,Eastern Metropolitan,1651.0,,
3742,Eaglemont,30 Cape St,4,h,880000.0,S,Haughton,28-08-2016,10.3,3084.0,4.0,2.0,1.0,576.0,230.84553613604157,,Banyule,-37.7601,145.0667,Eastern Metropolitan,1651.0,,
3743,Eaglemont,20 Glenard Dr,4,h,2309000.0,S,Nelson,28-08-2016,10.3,3084.0,4.0,3.0,2.0,1177.0,291.0,1960.0,Banyule,-37.7652,145.0687,Eastern Metropolitan,1651.0,0.24723874256584538,0.24723874256584538
3744,Eaglemont,49a Hopetoun Gr,3,h,650000.0,S,Miles,30-07-2016,10.3,3084.0,,,,,233.4227680680208,,,,,Eastern Metropolitan,1651.0,,
3745,Elsternwick,30 Ross St,2,h,900000.0,VB,Gary,03-09-2016,8.5,3185.0,2.0,1.0,2.0,239.0,110.0,1940.0,Glen Eira,-37.8845,144.999,Southern Metropolitan,4898.0,0.4602510460251046,0.4602510460251046
3746,Elsternwick,393 Kooyong Rd,3,h,1625000.0,S,Biggin,03-12-2016,8.5,3185.0,3.0,2.0,2.0,447.0,181.0,1920.0,Glen Eira,-37.8912,145.0138,Southern Metropolitan,4898.0,0.40492170022371365,0.40492170022371365
3747,Elsternwick,4 Meaney St,2,h,906000.0,S,Purplebricks,03-12-2016,8.5,3185.0,2.0,1.0,1.0,221.0,88.57094355219651,,Glen Eira,-37.8829,145.0129,Southern Metropolitan,4898.0,,
3748,Elsternwick,8 Ross St,4,h,1100000.0,VB,hockingstuart,03-12-2016,8.5,3185.0,4.0,2.0,0.0,147.0,159.0,1910.0,Glen Eira,-37.8852,144.9997,Southern Metropolitan,4898.0,1.0816326530612246,1.0816326530612246
3749,Elsternwick,26 Leslie St,3,h,880000.0,SN,Woodards,04-03-2017,8.5,3185.0,3.0,1.0,2.0,334.0,93.0,1920.0,Glen Eira,-37.8828,145.0135,Southern Metropolitan,4898.0,0.27844311377245506,0.27844311377245506
3750,Elsternwick,11 Prentice St,4,h,880000.0,S,Biggin,04-06-2016,8.5,3185.0,5.0,2.0,1.0,354.0,207.0,1910.0,Glen Eira,-37.883,145.0118,Southern Metropolitan,4898.0,0.5847457627118644,0.5847457627118644
3751,Elsternwick,52a Trevelyan St,2,u,930000.0,S,hockingstuart,04-06-2016,8.5,3185.0,2.0,1.0,1.0,295.0,118.22818256967408,,Glen Eira,-37.8904,145.013,Southern Metropolitan,4898.0,,
3752,Elsternwick,29 Hartington St,4,h,880000.0,SN,Woodards,06-08-2016,8.5,3185.0,3.0,2.0,2.0,534.0,154.0,1900.0,Glen Eira,-37.8913,145.0119,Southern Metropolitan,4898.0,0.2883895131086142,0.2883895131086142
3753,Elsternwick,9 McCombie St,3,h,1440000.0,S,Buxton,06-08-2016,8.5,3185.0,,,,,137.0,,,-37.8833,144.9982,Southern Metropolitan,4898.0,,
3754,Elsternwick,4 Buxton St,3,h,1755000.0,S,Gary,07-05-2016,8.5,3185.0,3.0,2.0,1.0,391.0,173.0,1905.0,Glen Eira,-37.8885,145.0133,Southern Metropolitan,4898.0,0.4424552429667519,0.4424552429667519
3755,Elsternwick,44 Hartington St,4,h,1400000.0,SP,Biggin,07-05-2016,8.5,3185.0,4.0,1.0,1.0,489.0,150.0,1910.0,Glen Eira,-37.8916,145.0123,Southern Metropolitan,4898.0,0.3067484662576687,0.3067484662576687
3756,Elsternwick,1/34 Clarence St,3,u,1240000.0,S,Hodges,07-11-2016,8.5,3185.0,3.0,2.0,2.0,319.0,123.0,1990.0,Glen Eira,-37.8922,145.0112,Southern Metropolitan,4898.0,0.38557993730407525,0.38557993730407525
3757,Elsternwick,1/20 College St,2,u,700000.0,S,Biggin,07-11-2016,8.5,3185.0,2.0,1.0,2.0,99.0,92.0,,Glen Eira,-37.8951,145.0085,Southern Metropolitan,4898.0,0.9292929292929293,0.9292929292929293
3758,Elsternwick,3/34 Elizabeth St,2,u,880000.0,SN,Biggin,08-10-2016,8.5,3185.0,2.0,1.0,1.0,0.0,84.0,1970.0,Glen Eira,-37.8808,145.0011,Southern Metropolitan,4898.0,inf,inf
3759,Elsternwick,56 Prentice St,4,h,880000.0,SN,Biggin,08-10-2016,8.5,3185.0,4.0,3.0,2.0,379.0,287.0,,Glen Eira,-37.8836,145.0148,Southern Metropolitan,4898.0,0.7572559366754618,0.7572559366754618
3760,Elsternwick,206/28 Riddell Pde,2,u,880000.0,VB,Greg,08-10-2016,8.5,3185.0,,,,,137.0,,,,,Southern Metropolitan,4898.0,,
3761,Elsternwick,1/59 College St,3,u,880000.0,S,Biggin,10-09-2016,8.5,3185.0,3.0,2.0,2.0,269.0,143.0,1996.0,Glen Eira,-37.8926,145.0085,Southern Metropolitan,4898.0,0.5315985130111525,0.5315985130111525
3762,Elsternwick,4/585 Glen Huntly Rd,2,u,591000.0,S,Buxton,10-12-2016,8.5,3185.0,2.0,1.0,1.0,815.0,62.0,2008.0,Glen Eira,-37.8857,145.0136,Southern Metropolitan,4898.0,0.07607361963190185,0.07607361963190185
3763,Elsternwick,14/18 King St,2,u,537000.0,S,Biggin,10-12-2016,8.5,3185.0,2.0,1.0,1.0,0.0,79.0,1970.0,Glen Eira,-37.8838,145.0095,Southern Metropolitan,4898.0,inf,inf
3764,Elsternwick,14 Prentice St,3,h,1805000.0,PI,Biggin,10-12-2016,8.5,3185.0,3.0,2.0,1.0,347.0,139.0684045819556,,Glen Eira,-37.8833,145.0118,Southern Metropolitan,4898.0,,
3765,Elsternwick,3/26 Ross St,3,h,800000.0,VB,Hodges,10-12-2016,8.5,3185.0,3.0,2.0,2.0,331.0,112.0,2010.0,Glen Eira,-37.8847,144.9992,Southern Metropolitan,4898.0,0.338368580060423,0.338368580060423
3766,Elsternwick,12 Rusden St,3,h,965000.0,PI,Biggin,10-12-2016,8.5,3185.0,3.0,1.0,2.0,275.0,119.0,1900.0,Glen Eira,-37.8859,144.9994,Southern Metropolitan,4898.0,0.43272727272727274,0.43272727272727274
3767,Elsternwick,42 Bertram St,4,h,880000.0,SN,Biggin,12-11-2016,8.5,3185.0,4.0,2.0,3.0,696.0,194.0,1920.0,Glen Eira,-37.8936,145.0103,Southern Metropolitan,4898.0,0.27873563218390807,0.27873563218390807
3768,Elsternwick,2/21 Gisborne St,2,h,1160000.0,SP,Chisholm,12-11-2016,8.5,3185.0,2.0,2.0,2.0,155.0,137.0,2011.0,Glen Eira,-37.8887,145.0046,Southern Metropolitan,4898.0,0.8838709677419355,0.8838709677419355
3769,Elsternwick,11/39 Horne St,3,t,820000.0,VB,McGrath,12-11-2016,8.5,3185.0,3.0,2.0,2.0,108.0,3.0,2002.0,Glen Eira,-37.8858,145.0012,Southern Metropolitan,4898.0,0.027777777777777776,0.027777777777777776
3770,Elsternwick,10 Seymour Rd,3,h,880000.0,SN,Biggin,12-11-2016,8.5,3185.0,3.0,2.0,1.0,479.0,167.0,1890.0,Glen Eira,-37.8806,145.008,Southern Metropolitan,4898.0,0.348643006263048,0.348643006263048
3771,Elsternwick,17 Staniland Gr,4,h,2600000.0,S,Biggin,13-08-2016,8.5,3185.0,4.0,2.0,2.0,527.0,184.0,1880.0,Glen Eira,-37.883,145.0043,Southern Metropolitan,4898.0,0.349146110056926,0.349146110056926
3772,Elsternwick,18 McMillan St,3,h,880000.0,SN,Biggin,14-05-2016,8.5,3185.0,4.0,2.0,1.0,572.0,229.24244213509684,,Glen Eira,-37.8868,145.0017,Southern Metropolitan,4898.0,,
3773,Elsternwick,4/20 Prahran Gr,2,u,880000.0,PN,Gary,14-05-2016,8.5,3185.0,2.0,1.0,1.0,0.0,73.0,1960.0,Glen Eira,-37.8796,145.009,Southern Metropolitan,4898.0,inf,inf
3774,Elsternwick,78a Allison Rd,2,h,900000.0,VB,Gary,15-10-2016,8.5,3185.0,2.0,1.0,1.0,198.0,79.35315304676429,,Glen Eira,-37.8824,145.0133,Southern Metropolitan,4898.0,,
3775,Elsternwick,5 Baxter St,3,h,1390000.0,PI,Biggin,15-10-2016,8.5,3185.0,3.0,1.0,2.0,463.0,102.0,,Glen Eira,-37.8879,145.0134,Southern Metropolitan,4898.0,0.2203023758099352,0.2203023758099352
3776,Elsternwick,421 Kooyong Rd,4,h,880000.0,SP,Biggin,15-10-2016,8.5,3185.0,3.0,2.0,2.0,655.0,242.0,1920.0,Glen Eira,-37.893,145.0135,Southern Metropolitan,4898.0,0.36946564885496186,0.36946564885496186
3777,Elsternwick,3/477 Kooyong Rd,3,t,1071000.0,S,Biggin,16-04-2016,8.5,3185.0,3.0,2.0,2.0,179.0,125.0,2000.0,Glen Eira,-37.8961,145.0125,Southern Metropolitan,4898.0,0.6983240223463687,0.6983240223463687
3778,Elsternwick,21 Liscard St,3,h,1800000.0,S,Biggin,16-04-2016,8.5,3185.0,3.0,2.0,2.0,492.0,181.0,1905.0,Glen Eira,-37.8789,145.0048,Southern Metropolitan,4898.0,0.3678861788617886,0.3678861788617886
3779,Elsternwick,2 Park St,3,h,2345000.0,S,Biggin,16-04-2016,8.5,3185.0,3.0,2.0,1.0,419.0,204.0,1908.0,Glen Eira,-37.8817,145.0126,Southern Metropolitan,4898.0,0.48687350835322196,0.48687350835322196
3780,Elsternwick,5/16 St Georges Rd,2,u,741000.0,S,Biggin,16-04-2016,8.5,3185.0,3.0,1.0,1.0,0.0,1561.0,1966.0,Glen Eira,-37.8829,145.0033,Southern Metropolitan,4898.0,inf,inf
3781,Elsternwick,12/66 Riddell Pde,2,u,626000.0,S,Gary,17-09-2016,8.5,3185.0,2.0,1.0,1.0,1764.0,100.0,1930.0,Glen Eira,-37.8889,145.0043,Southern Metropolitan,4898.0,0.05668934240362812,0.05668934240362812
3782,Elsternwick,1 Bent St,3,h,2160000.0,S,Biggin,18-03-2017,8.5,3185.0,3.0,1.0,1.0,590.0,185.0,,Glen Eira,-37.8807,145.0005,Southern Metropolitan,4898.0,0.3135593220338983,0.3135593220338983
3783,Elsternwick,1/20 Downshire Rd,2,u,800000.0,S,Rodney,18-03-2017,8.5,3185.0,,,,,137.0,,,,,Southern Metropolitan,4898.0,,
3784,Elsternwick,10/488 Glenhuntly Rd,2,u,485000.0,S,Buxton,18-03-2017,8.5,3185.0,,,,,137.0,,,,,Southern Metropolitan,4898.0,,
3785,Elsternwick,15 Murray St,4,h,3000000.0,S,Biggin,18-03-2017,8.5,3185.0,4.0,2.0,2.0,661.0,204.0,,Glen Eira,-37.8844,145.0117,Southern Metropolitan,4898.0,0.3086232980332829,0.3086232980332829
3786,Elsternwick,36 Murray St,3,h,880000.0,SN,Biggin,18-03-2017,8.5,3185.0,3.0,2.0,3.0,674.0,181.0,1890.0,Glen Eira,-37.8848,145.013,Southern Metropolitan,4898.0,0.2685459940652819,0.2685459940652819
3787,Elsternwick,25 Prentice St,3,h,1500000.0,VB,Biggin,18-03-2017,8.5,3185.0,3.0,2.0,0.0,195.0,78.15083254605574,,Glen Eira,-37.8831,145.0127,Southern Metropolitan,4898.0,,
3788,Elsternwick,3/31 Carlingford St,3,u,880000.0,SN,Gary,18-06-2016,8.5,3185.0,2.0,1.0,1.0,0.0,88.0,1960.0,Glen Eira,-37.8895,145.0115,Southern Metropolitan,4898.0,inf,inf
3789,Elsternwick,62 Elster Av,3,h,1200000.0,VB,Biggin,18-06-2016,8.5,3185.0,,,,,137.0,,,,,Southern Metropolitan,4898.0,,
3790,Elsternwick,9 Ripon Gr,4,h,1650000.0,PI,Biggin,18-06-2016,8.5,3185.0,1.0,3.0,2.0,386.0,185.0,1913.0,Glen Eira,-37.883,144.999,Southern Metropolitan,4898.0,0.4792746113989637,0.4792746113989637
3791,Elsternwick,17/39 Horne St,3,t,850000.0,PI,Scott,19-11-2016,8.5,3185.0,3.0,2.0,2.0,108.0,142.0,2000.0,Glen Eira,-37.8861,145.0014,Southern Metropolitan,4898.0,1.3148148148148149,1.3148148148148149
3792,Elsternwick,87 Orrong Rd,3,h,1750000.0,VB,Buxton,19-11-2016,8.5,3185.0,3.0,2.0,2.0,517.0,207.0,1900.0,Glen Eira,-37.8813,145.0063,Southern Metropolitan,4898.0,0.40038684719535783,0.40038684719535783
3793,Elsternwick,31 Prentice St,3,h,1450000.0,S,Biggin,19-11-2016,8.5,3185.0,3.0,1.0,2.0,351.0,108.0,1915.0,Glen Eira,-37.8832,145.0133,Southern Metropolitan,4898.0,0.3076923076923077,0.3076923076923077
3794,Elsternwick,20 Shoobra Rd,4,h,2806000.0,S,Biggin,19-11-2016,8.5,3185.0,4.0,3.0,2.0,669.0,255.0,1930.0,Glen Eira,-37.8871,145.0081,Southern Metropolitan,4898.0,0.3811659192825112,0.3811659192825112
3795,Elsternwick,10 Bayview St,3,h,880000.0,S,hockingstuart,22-05-2016,8.5,3185.0,3.0,1.0,1.0,371.0,146.0,1900.0,Glen Eira,-37.8796,145.0118,Southern Metropolitan,4898.0,0.3935309973045822,0.3935309973045822
3796,Elsternwick,1/28 Clarence St,3,u,782000.0,S,Gary,22-05-2016,8.5,3185.0,3.0,1.0,1.0,0.0,95.0,1970.0,Glen Eira,-37.8921,145.0106,Southern Metropolitan,4898.0,inf,inf
3797,Elsternwick,5/39 Horne St,4,h,1007000.0,S,Pride,22-05-2016,8.5,3185.0,4.0,2.0,2.0,125.0,200.0,2000.0,Glen Eira,-37.8855,145.001,Southern Metropolitan,4898.0,1.6,1.6
3798,Elsternwick,6 Aileen Rd,4,h,880000.0,PN,Biggin,22-08-2016,8.5,3185.0,,,,,137.0,,,,,Southern Metropolitan,4898.0,,
3799,Elsternwick,3 Clarence St,4,h,1450000.0,PI,Biggin,22-08-2016,8.5,3185.0,4.0,2.0,2.0,376.0,192.0,1917.0,Glen Eira,-37.892,145.008,Southern Metropolitan,4898.0,0.5106382978723404,0.5106382978723404
3800,Elsternwick,37/2 Gordon St,2,u,500000.0,S,Gary,22-08-2016,8.5,3185.0,1.0,1.0,1.0,0.0,59.0,2006.0,Glen Eira,-37.8822,144.9994,Southern Metropolitan,4898.0,inf,inf
3801,Elsternwick,53 Shoobra Rd,4,h,2600000.0,SP,Biggin,22-08-2016,8.5,3185.0,5.0,3.0,2.0,701.0,273.0,1885.0,Glen Eira,-37.8897,145.008,Southern Metropolitan,4898.0,0.38944365192582026,0.38944365192582026
3802,Elsternwick,22 Ross St,2,h,895000.0,S,Owen,23-04-2016,8.5,3185.0,2.0,1.0,1.0,147.0,81.0,1915.0,Glen Eira,-37.8849,144.9993,Southern Metropolitan,4898.0,0.5510204081632653,0.5510204081632653
3803,Elsternwick,5/33 Nepean Hwy,2,t,751000.0,S,McGrath,24-09-2016,8.5,3185.0,2.0,2.0,1.0,0.0,0.0,,Glen Eira,-37.8868,145.0,Southern Metropolitan,4898.0,,
3804,Elsternwick,22 Carlingford St,4,h,2050000.0,PI,Biggin,27-06-2016,8.5,3185.0,3.0,3.0,2.0,420.0,270.0,2016.0,Glen Eira,-37.8891,145.0102,Southern Metropolitan,4898.0,0.6428571428571429,0.6428571428571429
3805,Elsternwick,46 Hartington St,4,h,880000.0,SN,Biggin,27-06-2016,8.5,3185.0,4.0,2.0,1.0,478.0,211.0,1895.0,Glen Eira,-37.8916,145.0124,Southern Metropolitan,4898.0,0.44142259414225943,0.44142259414225943
3806,Elsternwick,27 Nepean Hwy,3,h,880000.0,SN,Gary,27-06-2016,8.5,3185.0,3.0,1.0,2.0,280.0,130.0,1940.0,Glen Eira,-37.8856,144.999,Southern Metropolitan,4898.0,0.4642857142857143,0.4642857142857143
3807,Elsternwick,44 Elizabeth St,5,h,880000.0,SN,Biggin,27-11-2016,8.5,3185.0,5.0,3.0,2.0,931.0,362.0,1920.0,Glen Eira,-37.8816,145.0009,Southern Metropolitan,4898.0,0.38882921589688507,0.38882921589688507
3808,Elsternwick,275 Kooyong Rd,3,h,1605000.0,S,Biggin,27-11-2016,8.5,3185.0,3.0,1.0,1.0,418.0,152.0,1890.0,Glen Eira,-37.8831,145.0153,Southern Metropolitan,4898.0,0.36363636363636365,0.36363636363636365
3809,Elsternwick,7 McMillan St,3,h,880000.0,SN,Biggin,27-11-2016,8.5,3185.0,3.0,2.0,2.0,547.0,173.0,1920.0,Glen Eira,-37.8868,145.0012,Southern Metropolitan,4898.0,0.3162705667276051,0.3162705667276051
3810,Elsternwick,34A Oswald St,3,h,880000.0,S,Chisholm,27-11-2016,8.5,3185.0,3.0,2.0,2.0,0.0,0.0,1981.0,Glen Eira,-37.8946,145.0118,Southern Metropolitan,4898.0,,
3811,Elsternwick,101/242 Glen Huntly Rd,2,u,880000.0,S,Buxton,28-05-2016,8.5,3185.0,2.0,1.0,2.0,0.0,75.0,2002.0,Glen Eira,-37.8847,145.0003,Southern Metropolitan,4898.0,inf,inf
3812,Elsternwick,5/29 Nepean Hwy,2,u,410000.0,VB,Gary,28-05-2016,8.5,3185.0,0.0,0.0,0.0,0.0,0.0,,Glen Eira,-37.8863,144.9996,Southern Metropolitan,4898.0,,
3813,Elsternwick,8/66 Riddell Pde,2,u,577000.0,S,Hodges,28-05-2016,8.5,3185.0,2.0,1.0,0.0,0.0,0.0,,Glen Eira,-37.8889,145.0043,Southern Metropolitan,4898.0,,
3814,Elwood,20 Coleridge St,5,h,880000.0,S,Chisholm,03-09-2016,7.7,3184.0,5.0,2.0,2.0,395.0,229.0,1925.0,Port Phillip,-37.8812,144.9928,Southern Metropolitan,8989.0,0.579746835443038,0.579746835443038
3815,Elwood,8/44 Southey St,1,u,520000.0,S,Chisholm,03-09-2016,7.7,3184.0,1.0,1.0,1.0,0.0,51.0,1930.0,Port Phillip,-37.8761,144.9871,Southern Metropolitan,8989.0,inf,inf
3816,Elwood,1/10 Wilton Gr,3,t,1350000.0,S,hockingstuart,03-09-2016,7.7,3184.0,3.0,2.0,2.0,1170.0,468.9049952763345,,Port Phillip,-37.8831,144.9801,Southern Metropolitan,8989.0,,
3817,Elwood,9/400 Barkly St,1,u,392500.0,SP,Biggin,03-12-2016,7.7,3184.0,1.0,1.0,0.0,0.0,0.0,,Port Phillip,-37.882,144.9785,Southern Metropolitan,8989.0,,
3818,Elwood,2/131 Brighton Rd,2,u,507000.0,S,Morleys,03-12-2016,7.7,3184.0,2.0,1.0,1.0,0.0,79.0,1970.0,Port Phillip,-37.8752,144.9911,Southern Metropolitan,8989.0,inf,inf
3819,Elwood,6/217 Brighton Rd,2,u,525000.0,S,Wilson,03-12-2016,7.7,3184.0,2.0,1.0,1.0,553.0,83.0,1960.0,Port Phillip,-37.8802,144.9942,Southern Metropolitan,8989.0,0.15009041591320071,0.15009041591320071
3820,Elwood,31 Goldsmith St,3,h,2116000.0,S,Chisholm,03-12-2016,7.7,3184.0,3.0,1.0,2.0,463.0,185.55813060935287,,Port Phillip,-37.8787,144.985,Southern Metropolitan,8989.0,,
3821,Elwood,43 John St,3,h,880000.0,S,Chisholm,03-12-2016,7.7,3184.0,3.0,2.0,1.0,134.0,53.70364903164856,,Port Phillip,-37.8798,144.9859,Southern Metropolitan,8989.0,,
3822,Elwood,4/6 May St,2,u,750000.0,S,Gary,03-12-2016,7.7,3184.0,2.0,1.0,1.0,0.0,71.0,1930.0,Port Phillip,-37.8791,144.9923,Southern Metropolitan,8989.0,inf,inf
3823,Elwood,10/125 Ormond Rd,1,u,510000.0,S,Chisholm,03-12-2016,7.7,3184.0,1.0,1.0,1.0,0.0,60.0,2001.0,Port Phillip,-37.8857,144.9884,Southern Metropolitan,8989.0,inf,inf
3824,Elwood,6/14 Shelley St,2,u,599999.0,S,Chisholm,03-12-2016,7.7,3184.0,2.0,1.0,0.0,0.0,0.0,,Port Phillip,-37.8808,144.9847,Southern Metropolitan,8989.0,,
3825,Elwood,14/9 Southey St,1,u,300000.0,S,hockingstuart,03-12-2016,7.7,3184.0,1.0,1.0,0.0,0.0,33.0,1930.0,Port Phillip,-37.8749,144.9842,Southern Metropolitan,8989.0,inf,inf
3826,Elwood,4/9 Southey St,1,u,880000.0,SP,Chisholm,03-12-2016,7.7,3184.0,1.0,1.0,0.0,0.0,33.0,1930.0,Port Phillip,-37.8749,144.9842,Southern Metropolitan,8989.0,inf,inf
3827,Elwood,58 Tennyson St,6,h,880000.0,SP,Chisholm,03-12-2016,7.7,3184.0,6.0,2.0,3.0,565.0,284.0,1905.0,Port Phillip,-37.8751,144.9882,Southern Metropolitan,8989.0,0.5026548672566372,0.5026548672566372
3828,Elwood,4 Wilton Gr,3,t,1395000.0,S,Pride,04-02-2016,7.7,3184.0,3.0,2.0,1.0,400.0,126.0,1996.0,Port Phillip,-37.8829,144.9797,Southern Metropolitan,8989.0,0.315,0.315
3829,Elwood,12/27 Dickens St,2,u,855000.0,S,hockingstuart,04-03-2017,7.7,3184.0,2.0,1.0,1.0,1966.0,85.0,1960.0,Port Phillip,-37.8725,144.9848,Southern Metropolitan,8989.0,0.04323499491353001,0.04323499491353001
3830,Elwood,9/201 Ormond Rd,3,u,880000.0,SP,Chisholm,04-03-2017,7.7,3184.0,3.0,2.0,3.0,958.0,383.9410132262636,,Port Phillip,-37.8874,144.9912,Southern Metropolitan,8989.0,,
